image_id,image_filename,reviewed,needs_review,caption_quality,specificity,cultural_entity_missed,template_bias,object_hallucination,wrong_object_or_action,language_issue,expected_cultural_terms,predicted_cultural_terms,explanation,updated_at
3603,00000003603.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như hàng và kệ; bỏ sót/giảm nhẹ các chi tiết trứng, khay, bày_bán, mặc và áo.",2026-06-06T21:24:47+00:00
3615,00000003615.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót/giảm nhẹ các chi tiết lễ_hội, áo, mặc, xanh và đứa;",2026-06-06T21:54:30+00:00
3627,00000003627.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như thịt; bỏ sót/giảm nhẹ các chi tiết mặc, áo, sơ_mi, khay và xanh;",2026-06-06T21:25:06+00:00
3637,00000003637.jpg,True,False,partial,specific,False,False,False,False,False,,,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót/giảm nhẹ các chi tiết cây, cầu, căn, nhà và gỗ;",2026-06-06T21:25:19+00:00
3653,00000003653.jpg,True,False,wrong,specific,False,False,True,True,False,,,"ViG mô tả đúng một số chi tiết như áo và xanh; bỏ sót/giảm nhẹ các chi tiết nhân_viên, làm_việc, máy_khâu, nhìn và quan_sát; lệch sang các chi tiết mặc, quầy và hàng.",2026-06-06T21:25:30+00:00
3673,00000003673.jpg,True,False,partial,generic,False,True,True,False,False,,,"ViG mô tả đúng một số chi tiết như xe; bỏ sót/giảm nhẹ các chi tiết taxi, lối, đỗ, nhau và nối_tiếp; lệch sang các chi tiết đường và ô_tô.",2026-06-06T21:25:47+00:00
3684,00000003684.jpg,True,False,partial,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như bàn và bày; bỏ sót/giảm nhẹ các chi tiết nồi, thức_ăn, rổ, đồ_ăn",2026-06-06T21:26:05+00:00
3729,00000003729.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như đường, phương_tiện, giao_thông và di_chuyển; bỏ sót/giảm nhẹ các chi tiết cây_cổ_thụ, hai, xe_cộ và lưu_thông.",2026-06-06T21:26:13+00:00
3732,00000003732.jpg,True,False,partial,generic,False,True,False,False,False,đèn_lồng,đèn_lồng,"ViG mô tả đúng cultural term đèn_lồng; bỏ sót/giảm nhẹ các chi tiết xanh, lá, phố, căn và nhà; lệch sang các chi tiết vỉa_hè.",2026-06-06T20:07:53+00:00
3736,00000003736.jpg,True,False,wrong,unsure,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như đường và xe_đạp; bỏ sót/giảm nhẹ các chi tiết đạp, sông, xe, bờ và chụp; lệch sang các chi tiết di_chuyển.",2026-06-06T21:26:24+00:00
3738,00000003738.jpg,True,False,wrong,unsure,True,True,True,True,False,xuồng;thuyền,,"ViG mô tả đúng một số chi tiết như di_chuyển và mặt_nước; bỏ sót cultural term xuồng; bỏ sót/giảm nhẹ các chi tiết xuồng, sông, thuyền, bằng và chở;",2026-06-06T20:37:25+00:00
3744,00000003744.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như cầu; bỏ sót/giảm nhẹ các chi tiết cây, cối_xay_gió, lan_can, cuối và cầu_nối.",2026-06-06T21:26:34+00:00
3751,00000003751.jpg,True,False,wrong,generic,False,True,True,True,False,,,"ViG mô tả đúng một số chi tiết như tấm; bỏ sót/giảm nhẹ các chi tiết bia, bát_hương, hai, đen và chữ; lệch sang các chi tiết bảng, thông_báo và sân_khấu.",2026-06-06T21:26:45+00:00
3753,00000003753.jpg,True,False,partial,generic,False,False,True,True,False,,,"ViG mô tả đúng một số chi tiết như đường; bỏ sót/giảm nhẹ các chi tiết cửa_hàng, quần_áo, hai, xe_đạp và đẩy.",2026-06-06T21:27:02+00:00
3755,00000003755.jpg,True,False,wrong,generic,True,True,True,True,True,áo_dài;nón_lá,,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót cultural term nón_lá và áo_dài; bỏ sót/giảm nhẹ các chi tiết nón, lá, đội, chụp và cây; lệch sang các chi tiết lưng.",2026-06-06T20:08:26+00:00
3775,00000003775.jpg,True,False,wrong,unsure,False,False,True,True,False,,,"ViG mô tả đúng một số chi tiết như tranh và tường; bỏ sót/giảm nhẹ các chi tiết lưng, vẽ, ngôi, nhà và nam.",2026-06-06T21:27:16+00:00
3789,00000003789.jpg,True,False,wrong,generic,True,True,True,True,False,đèn_lồng;chợ;chợ_đêm,đèn_lồng,"ViG mô tả đúng cultural term đèn_lồng; bỏ sót cultural term chợ và chợ_đêm, lệch sang các chi tiết trần và nhà.",2026-06-06T20:08:58+00:00
3853,00000003853.jpg,True,False,wrong,unsure,False,True,True,True,False,,,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót/giảm nhẹ các chi tiết cây, quả, cầu, đặt và trang_trí; lệch sang các chi tiết tượng, đỏ và vỉa_hè.",2026-06-06T21:27:32+00:00
3863,00000003863.jpg,True,False,wrong,unsure,False,True,True,True,False,,,"ViG mô tả đúng một số chi tiết như đường; bỏ sót/giảm nhẹ các chi tiết ô_tô, cam, di_chuyển, tủ và đồ; lệch sang các chi tiết xe, đẩy và siêu_thị.",2026-06-06T21:27:47+00:00
3870,00000003870.jpg,True,False,partial,specific,True,False,False,False,False,nón_lá,,"ViG mô tả đúng một số chi tiết như thuyền; bỏ sót cultural term nón_lá; bỏ sót/giảm nhẹ các chi tiết sông, di_chuyển, mặt_nước, chở và bãi.",2026-06-06T20:09:14+00:00
3934,00000003934.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như tường và tranh; bỏ sót/giảm nhẹ các chi tiết mặc, váy, caro, đen và biểu_tượng.",2026-06-06T21:28:08+00:00
3974,00000003974.jpg,True,False,wrong,unsure,False,False,True,True,False,,,"ViG mô tả đúng một số chi tiết như tay, sản_phẩm và cầm; bỏ sót/giảm nhẹ các chi tiết nam, thanh_niên, áo, xanh và mặc.",2026-06-06T21:28:22+00:00
3982,00000003982.jpg,True,False,wrong,unsure,False,False,True,True,False,,,"ViG mô tả đúng chi tiết như căn  phòng; bỏ sót/giảm nhẹ các chi tiết hiện_vật, trưng_bày và bảo_tàng.",2026-06-06T21:28:56+00:00
3988,00000003988.jpg,True,False,wrong,unsure,False,True,True,True,False,,,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót/giảm nhẹ các chi tiết cây, đàn, ghi, ta và tường; lệch sang các chi tiết điện_thoại.",2026-06-06T21:54:27+00:00
4000,00000004000.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như hàng, quầy và một_vài; bỏ sót/giảm nhẹ các chi tiết quần_áo, bán, cửa_hàng, mặc và áo.",2026-06-06T21:29:16+00:00
4001,00000004001.jpg,True,False,wrong,generic,True,False,True,True,False,chợ,,ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót cultural term chợ,2026-06-06T20:09:58+00:00
4019,00000004019.jpg,True,False,wrong,unsure,False,True,False,False,False,,,"ViG mô tả đúng một số chi tiết như quầy và hàng; bỏ sót/giảm nhẹ các chi tiết cặp, đôi, bánh_kẹo, mặt và gần; lệch sang các chi tiết một_vài, rau, củ và quả.",2026-06-06T21:29:28+00:00
4020,00000004020.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như sản_phẩm; bỏ sót/giảm nhẹ các chi tiết tay, hộp, cầm, xem_xét và thông_tin;",2026-06-06T21:29:36+00:00
4033,00000004033.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như cửa_hàng và một_vài; bỏ sót/giảm nhẹ các chi tiết đường, quầy, hàng, xe_máy và dựng.",2026-06-06T21:29:44+00:00
4040,00000004040.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như siêu_thị; bỏ sót/giảm nhẹ các chi tiết hàng, gần, quầy, mua_sắm và khách.",2026-06-06T21:29:50+00:00
4041,00000004041.jpg,True,False,wrong,unsure,False,True,True,False,False,,,"ViG mô tả đúng một số chi tiết như bờ; bỏ sót/giảm nhẹ các chi tiết tấm, bia, cặp, đôi và biển; lệch sang các chi tiết sông.",2026-06-06T21:29:58+00:00
4074,00000004074.jpg,True,False,wrong,generic,True,True,False,True,False,nón_lá,,"ViG mô tả đúng một số chi tiết như sông; bỏ sót cultural term nón_lá; bỏ sót/giảm nhẹ các chi tiết chèo, thuyền, đội, nón và lá; sai object ""sông"".",2026-06-06T20:10:42+00:00
4075,00000004075.jpg,True,False,partial,specific,False,False,True,False,False,,,"ViG mô tả đúng một số chi tiết như quầy, hàng, rau và củ; bỏ sót/giảm nhẹ các chi tiết một_vài, nông_sản, trò_chuyện và siêu_thị; lệch sang các chi tiết hai.",2026-06-06T21:30:11+00:00
4076,00000004076.jpg,True,False,wrong,unsure,False,True,False,True,False,,,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót/giảm nhẹ các chi tiết tay, đen, cầm, áo và giỏ; lệch sang các chi tiết quầy và thanh_toán.",2026-06-06T21:30:21+00:00
4081,00000004081.jpg,True,False,wrong,specific,False,False,True,True,False,,,"ViG mô tả đúng một số chi tiết như đường, di_chuyển và xe_máy; bỏ sót/giảm nhẹ các chi tiết xe_buýt, xanh, lá và cạnh",2026-06-06T21:30:35+00:00
4103,00000004103.jpg,True,False,partial,generic,True,True,False,False,False,chợ;chợ_nổi,,"ViG mô tả đúng một số chi tiết như thuyền; bỏ sót cultural term chợ; bỏ sót/giảm nhẹ các chi tiết chợ_nổi, tham_gia, chở, khu và thực_phẩm; lệch sang các chi tiết mặt_nước.",2026-06-06T20:11:07+00:00
4107,00000004107.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như hàng và quầy; bỏ sót/giảm nhẹ các chi tiết mặc, đồ, áo, cam và trái_cây.",2026-06-06T21:30:43+00:00
4111,00000004111.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như hàng; bỏ sót/giảm nhẹ các chi tiết nhóm, hoa_quả, trái_cây, kệ và áo;",2026-06-06T21:30:55+00:00
4137,00000004137.jpg,True,False,partial,specific,False,False,True,True,False,xuồng,xuồng,"ViG mô tả đúng cultural term xuồng; bỏ sót/giảm nhẹ các chi tiết sông, cánh, đồng, bờ và hoa; chỉ có một người ngồi nhưng model lại hallucinate thành hai.",2026-06-06T20:11:54+00:00
4143,00000004143.png,True,False,wrong,unsure,False,True,False,False,False,,phở,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót/giảm nhẹ các chi tiết đồ_ăn, sợi, thức_ăn, hộp và khay; sinh thêm cultural term phở không phù hợp với ảnh; lệch sang các chi tiết bát, phở và bàn.",2026-06-06T21:31:08+00:00
4145,00000004145.jpg,True,False,partial,specific,True,False,False,False,False,chợ;nón_lá,chợ,"ViG mô tả đúng cultural term chợ; bỏ sót cultural term nón_lá; bỏ sót/giảm nhẹ các chi tiết hàng, đội, nón, lá và quầy.",2026-06-06T20:12:09+00:00
4146,00000004146.jpg,True,False,partial,generic,False,False,True,True,False,,,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót/giảm nhẹ các chi tiết ghế, giày, đen, mặc và váy; lệch sang các chi tiết cạnh và bàn.",2026-06-06T21:31:24+00:00
4182,00000004182.jpg,True,False,partial,specific,False,False,False,True,False,,,"ViG mô tả đúng một số chi tiết như cặp và đôi; bỏ sót/giảm nhẹ các chi tiết ba_lô, cạnh, đeo, cùng và nhìn; lệch sang các chi tiết nắm, tay, nhau và quần_áo.",2026-06-06T21:31:35+00:00
4218,00000004218.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như hàng, kệ, rau và củ; bỏ sót/giảm nhẹ các chi tiết mặt_hàng, nông_sản, bày_bán, rổ và đựng",2026-06-06T21:31:42+00:00
4220,00000004220.jpg,True,False,wrong,specific,False,False,True,True,False,,,"ViG mô tả đúng một số chi tiết như bộ; bỏ sót/giảm nhẹ các chi tiết đường, mang, túi_xách, nhà và đóng_cửa; lệch sang các chi tiết vỉa_hè.",2026-06-06T21:31:50+00:00
4232,00000004232.jpg,True,False,partial,specific,False,False,False,True,True,đèn_lồng,đèn_lồng,"ViG mô tả đúng cultural term đèn_lồng; bỏ sót/giảm nhẹ các chi tiết cửa_hàng, phải, trang_trí, không và gian; lệch sang các chi tiết treo.",2026-06-06T20:12:27+00:00
4270,00000004270.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như tường và trưng_bày; bỏ sót/giảm nhẹ các chi tiết treo, đóng_khung, căn và phòng;",2026-06-06T21:31:58+00:00
4271,00000004271.jpg,True,False,correct,specific,True,False,False,False,False,chợ;chợ_đêm,chợ,"ViG mô tả đúng cultural term chợ; bỏ sót cultural term chợ_đêm; bỏ sót/giảm nhẹ các chi tiết đêm, tham_gia, quầy, hàng và đường.",2026-06-06T20:12:39+00:00
4302,00000004302.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như kệ và hàng; bỏ sót/giảm nhẹ các chi tiết xe, đẩy, siêu_thị, hàng_hoá và chất;",2026-06-06T21:32:07+00:00
4307,00000004307.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như đôi, cặp, phố và bộ; bỏ sót/giảm nhẹ các chi tiết cạnh, nhau, sải, bước và cùng.",2026-06-06T21:32:14+00:00
4311,00000004311.jpg,True,False,wrong,unsure,False,False,True,True,False,,,"ViG mô tả đúng một số chi tiết như đỏ; bỏ sót/giảm nhẹ các chi tiết bé, xe_điện, đụng, hai và nam; lệch sang các chi tiết mặc, áo và đường.",2026-06-06T21:32:24+00:00
4324,00000004324.jpg,True,False,partial,generic,False,True,False,False,False,,,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót/giảm nhẹ các chi tiết tay, hộp, sữa, cầm và bé; lệch sang các chi tiết kệ, hàng và hai.",2026-06-06T21:32:38+00:00
4334,00000004334.jpg,True,False,partial,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như hàng, kệ, bày_bán và loại; bỏ sót/giảm nhẹ các chi tiết trái_cây, siêu_thị, mặt_hàng, bán và quầy; lệch sang các chi tiết rau, củ và quả.",2026-06-06T21:32:47+00:00
4339,00000004339.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót/giảm nhẹ các chi tiết đỏ, áo, mặc, giỏ và hàng;",2026-06-06T21:32:54+00:00
4366,00000004366.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như biển, tàu và di_chuyển; bỏ sót/giảm nhẹ các chi tiết giàn, khoan, gần, đỏ và đặt.",2026-06-06T21:33:00+00:00
4370,00000004370.jpg,True,False,correct,specific,False,True,False,False,False,,,"ViG mô tả đúng một số chi tiết như nhóm; bỏ sót/giảm nhẹ các chi tiết đỏ, đứa, tay, túi và trẻ;",2026-06-06T21:33:10+00:00
4385,00000004385.jpg,True,False,correct,specific,False,False,False,False,False,chợ,chợ,"ViG mô tả đúng cultural term chợ; bỏ sót/giảm nhẹ các chi tiết mặc, áo, cam, tham_gia và mua_sắm.",2026-06-06T20:12:47+00:00
4401,00000004401.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như kệ, hàng, rau và củ; bỏ sót/giảm nhẹ các chi tiết loại, bày_bán, nông_sản và đặt.",2026-06-06T21:33:15+00:00
4404,00000004404.jpg,True,False,correct,generic,False,True,False,False,False,,,"ViG mô tả đúng một số chi tiết như nhóm; bỏ sót/giảm nhẹ các chi tiết quán, cà_phê, áo, cam và tay;",2026-06-06T21:33:23+00:00
4424,00000004424.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như siêu_thị, bày_bán và hàng_hoá; bỏ sót/giảm nhẹ các chi tiết chùm, bóng, bay, kệ và hàng;",2026-06-06T21:33:34+00:00
4429,00000004429.jpg,True,False,wrong,unsure,False,True,False,False,False,,đèn_lồng,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót/giảm nhẹ các chi tiết bộ, bàn_ghế, quán, nhóm và cửa_hàng; sinh thêm cultural term đèn_lồng không phù hợp với ảnh; lệch sang các chi tiết đèn_lồng, treo, trần và nhà.",2026-06-06T21:33:47+00:00
4437,00000004437.jpg,True,False,correct,specific,False,False,False,False,False,chợ,chợ,"ViG mô tả đúng cultural term chợ; bỏ sót/giảm nhẹ các chi tiết hoa, mua, tham_gia, chậu và cây_cảnh.",2026-06-06T20:12:56+00:00
4454,00000004454.jpg,True,False,partial,specific,True,True,False,False,False,chợ;nón_lá,,"ViG mô tả đúng một số chi tiết như di_chuyển; bỏ sót cultural term chợ và nón_lá; bỏ sót/giảm nhẹ các chi tiết bán_hoa, đội, nón, lá và gần; lệch sang các chi tiết đường.",2026-06-06T20:13:44+00:00
4467,00000004467.jpg,True,False,correct,specific,False,False,False,False,False,chợ,chợ,"ViG mô tả đúng một số chi tiết như quần_áo; bỏ sót/giảm nhẹ các chi tiết hai, lối, cửa_hàng và hàng; sinh thêm cultural term chợ phù hợp với ảnh",2026-06-06T21:34:11+00:00
4468,00000004468.jpg,True,False,partial,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như xe_máy và dựng; bỏ sót/giảm nhẹ các chi tiết đường, hai, cửa, căn và nhà; lệch sang các chi tiết một_vài và vỉa_hè.",2026-06-06T21:34:22+00:00
4503,00000004503.jpg,True,False,correct,specific,False,False,False,False,False,chợ,chợ,"ViG mô tả đúng cultural term chợ; bỏ sót/giảm nhẹ các chi tiết hàng, sạp, mua, mặc và bày_bán.",2026-06-06T20:13:51+00:00
4515,00000004515.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như đường và di_chuyển; bỏ sót/giảm nhẹ các chi tiết cây_xanh, hai, hàng, xe_cộ và lưu_thông;",2026-06-06T21:34:28+00:00
4526,00000004526.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như một_vài và ô_tô; bỏ sót/giảm nhẹ các chi tiết nhà, lẵng, hoa, toà",2026-06-06T21:34:41+00:00
4560,00000004560.jpg,True,False,correct,generic,True,True,False,False,False,nón_lá,,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót cultural term nón_lá; bỏ sót/giảm nhẹ các chi tiết dắt, xe_đạp, đội, nón và lá; lệch sang các chi tiết một_vài và vỉa_hè.",2026-06-06T20:14:01+00:00
4568,00000004568.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như hoa_quả, loại và bày_bán; bỏ sót/giảm nhẹ các chi tiết hàng, sạp, quầy, mặt_hàng và hai;.",2026-06-06T21:34:52+00:00
4576,00000004576.jpg,True,False,partial,specific,True,False,False,False,False,khu_di_tích;di_tích_lịch_sử;nhà_cổ,áo_dài;ngôi_đền,"ViG mô tả đúng một số chi tiết như mặc; bỏ sót cultural term di_tích_lịch_sử, khu_di_tích và nhà_cổ; bỏ sót/giảm nhẹ các chi tiết khu, di_tích, lưng, cổng và lịch_sử; sinh thêm cultural term ngôi_đền và áo_dài không phù hợp với ảnh; lệch sang các chi tiết áo_dài, ngôi và đền.",2026-06-06T20:14:19+00:00
4586,00000004586.jpg,True,False,correct,specific,False,False,False,False,False,chợ,chợ,"ViG mô tả đúng cultural term chợ; bỏ sót/giảm nhẹ các chi tiết túi, mặt_đất, đựng, đặt và lối;",2026-06-06T20:14:35+00:00
4593,00000004593.jpg,True,False,partial,generic,True,True,False,False,False,đèn_lồng;áo_dài,đèn_lồng,"ViG mô tả đúng cultural term đèn_lồng; bỏ sót cultural term áo_dài; bỏ sót/giảm nhẹ các chi tiết trang_trí, không, gian, hai và mặc.",2026-06-06T20:14:56+00:00
4598,00000004598.jpg,True,False,correct,specific,False,False,False,False,False,chợ,chợ,"ViG mô tả đúng cultural term chợ; bỏ sót/giảm nhẹ các chi tiết cổng, tụ_tập, đám, đông và nhóm.",2026-06-06T20:15:02+00:00
4633,00000004633.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như ô_tô, đỗ và đường; bỏ sót/giảm nhẹ các chi tiết xe, toà, nhà và năm;",2026-06-06T21:35:09+00:00
4653,00000004653.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như tàu và biển; bỏ sót/giảm nhẹ các chi tiết trắng, di_chuyển, nổi và mặt_biển.",2026-06-06T21:35:14+00:00
4657,00000004657.jpg,True,False,partial,generic,True,True,False,False,False,áo_dài,,ViG mô tả đúng một số chi tiết như nhóm; bỏ sót cultural term áo_dài,2026-06-06T22:11:35+00:00
4658,00000004658.jpg,True,False,wrong,specific,False,False,False,False,False,,,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót/giảm nhẹ các chi tiết nước, thác, sườn, núi và gần; lệch sang các chi tiết chụp, bãi và biển.",2026-06-06T21:35:20+00:00
4660,00000004660.png,True,False,wrong,specific,False,False,True,True,False,,,"ViG mô tả đúng một số chi tiết như bộ và bàn_ghế; bỏ sót/giảm nhẹ các chi tiết quán, bày, tranh, treo và tường; lệch sang các chi tiết đặt, trần và nhà.",2026-06-06T21:35:26+00:00
4663,00000004663.jpg,True,False,correct,generic,False,True,False,False,False,,,"ViG mô tả đúng một số chi tiết như nhà; bỏ sót/giảm nhẹ các chi tiết căn, gỗ, cây, vườn",2026-06-06T21:35:36+00:00
4673,00000004673.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như nắm, tay, đôi và nhau; bỏ sót/giảm nhẹ các chi tiết mặc, váy, trắng, phố và dài;",2026-06-06T21:35:47+00:00
4675,00000004675.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như đường và di_chuyển; bỏ sót/giảm nhẹ các chi tiết toà, vàng, nhà_lớn, xe_cộ và nhà;",2026-06-06T21:35:56+00:00
4688,00000004688.jpg,True,False,correct,specific,False,False,False,False,False,xích_lô,xích_lô,"ViG mô tả đúng cultural term xích_lô; bỏ sót/giảm nhẹ các chi tiết hai, nhau, cạnh, trao_đổi và nói_chuyện.",2026-06-06T20:15:09+00:00
4705,00000004705.jpg,True,False,wrong,unsure,False,False,True,True,False,,,"ViG mô tả đúng một số chi tiết như hai; bỏ sót/giảm nhẹ các chi tiết bắt_tay, thùng, đeo, kính và cửa_hàng;",2026-06-06T21:36:06+00:00
4724,00000004724.jpg,True,False,wrong,specific,False,False,True,True,True,nón_lá,nón_lá,"ViG mô tả đúng cultural term nón_lá; bỏ sót/giảm nhẹ các chi tiết túi, rau, chùm, nhãn và bao.",2026-06-06T20:15:35+00:00
4734,00000004734.jpg,True,False,correct,generic,False,True,False,False,False,,,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót/giảm nhẹ các chi tiết tranh, vẽ, phố, di_chuyển và khu_vực;",2026-06-06T21:36:15+00:00
4737,00000004737.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như siêu_thị; bỏ sót/giảm nhẹ các chi tiết rau, củ, quả, quầy và hàng.",2026-06-06T21:36:22+00:00
4752,00000004752.jpg,True,False,wrong,unsure,False,True,True,True,False,,,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót/giảm nhẹ các chi tiết biểu_tượng, nền, xanh, đặt và nước_biển; lệch sang các chi tiết tường.",2026-06-06T21:36:37+00:00
4792,00000004792.jpg,True,False,correct,specific,True,False,False,False,False,,,,2026-06-06T20:15:55+00:00
4809,00000004809.jpg,True,False,correct,generic,True,True,False,False,False,đèn_lồng;khu_phố_cổ,đèn_lồng,"ViG mô tả đúng cultural term đèn_lồng; bỏ sót cultural term khu_phố_cổ; bỏ sót/giảm nhẹ các chi tiết khu_phố, không, gian, trang_trí và xe_đạp.",2026-06-06T20:16:08+00:00
4828,00000004828.jpg,True,False,correct,specific,False,False,False,False,False,nhà_thờ,nhà_thờ,ViG mô tả đúng cultural term nhà_thờ;,2026-06-06T20:16:24+00:00
4847,00000004847.jpg,True,False,correct,specific,True,False,False,False,False,hàng_rong;nón_lá,nón_lá,"ViG mô tả đúng cultural term nón_lá; bỏ sót cultural term hàng_rong; bỏ sót/giảm nhẹ các chi tiết gánh, đòn_gánh, hàng, rong và vỉa_hè; lệch sang các chi tiết đường.",2026-06-06T20:16:38+00:00
4873,00000004873.jpg,True,False,wrong,generic,True,True,True,True,False,nón_lá,chợ,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót cultural term nón_lá; bỏ sót/giảm nhẹ các chi tiết vườn, cây, chụp, tự và sướng; sinh thêm cultural term chợ không phù hợp với ảnh; lệch sang các chi tiết nhóm, khu và chợ.",2026-06-06T20:16:56+00:00
4909,00000004909.jpg,True,False,wrong,unsure,False,True,True,True,False,,,"ViG mô tả đúng một số chi tiết như nhóm; bỏ sót/giảm nhẹ các chi tiết mặc, đồ, bảo_hộ, đường và áo; lệch sang các chi tiết vỉa_hè.",2026-06-06T21:36:47+00:00
4914,00000004914.jpg,True,False,wrong,unsure,False,False,True,True,False,,,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót/giảm nhẹ các chi tiết cửa_hàng, đồ_ăn, tầng, quán và ăn; lệch sang các chi tiết vỉa_hè.",2026-06-06T21:36:57+00:00
4929,00000004929.png,True,False,wrong,specific,True,False,True,True,False,xuồng;nón_lá,nón_lá,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót cultural term xuồng; sai hành động của cô gái đội nón lá -  ""đứng"".",2026-06-06T20:17:52+00:00
4962,00000004962.jpg,True,False,correct,generic,False,True,False,False,False,,,"ViG mô tả đúng một số chi tiết như nhóm; bỏ sót/giảm nhẹ các chi tiết băng, cắt, cầm, để và dải; l",2026-06-06T21:37:06+00:00
4990,00000004990.jpg,True,False,partial,generic,True,True,False,False,False,xuồng,,"ViG mô tả đúng một số chi tiết như mặt_nước; bỏ sót cultural term xuồng; bỏ sót/giảm nhẹ các chi tiết chạm, tay, nước, dòng và ngón.",2026-06-06T20:18:17+00:00
5005,00000005005.png,True,False,wrong,unsure,False,True,False,False,False,,,"ViG chưa khớp rõ với các chi tiết chính trong ảnh; bỏ sót/giảm nhẹ các chi tiết đường, cây, cột, chỉ và gần; lệch sang các chi tiết một_vài, tấm và bia.",2026-06-06T21:37:15+00:00
5015,00000005015.jpg,True,False,correct,specific,False,False,False,False,False,,,"ViG mô tả đúng một số chi tiết như xe, đẩy và siêu_thị; bỏ sót/giảm nhẹ các chi tiết áo, trắng, hàng, mặc và kệ.",2026-06-06T21:37:22+00:00
5030,00000005030.jpg,True,False,wrong,specific,False,False,False,True,False,,,"ViG mô tả đúng một số chi tiết như đường, ô_tô và một_vài; bỏ sót/giảm nhẹ các chi tiết tấm, bảng_màu, đỏ, xe và đỗ; lệch sang các chi tiết di_chuyển.",2026-06-06T21:37:34+00:00
5033,00000005033.jpg,True,False,wrong,generic,True,True,False,True,False,xích_lô,,"ViG mô tả đúng một số chi tiết như đường; bỏ sót cultural term xích_lô; bỏ sót/giảm nhẹ các chi tiết xích_lô, đạp, mũ, cối và điều_khiển; lệch sang các chi tiết xe_máy và di_chuyển.",2026-06-06T20:18:33+00:00
